0 Hour,,6 Hour,,9 Hour,,15 Hour,,19 Hour,,22 Hour,,24 Hour,,48 Hour,
chemical shift (ppm),Intensity (a.u.),chemical shift (ppm),Intensity (a.u.),chemical shift (ppm),Intensity (a.u.),chemical shift (ppm),Intensity (a.u.),chemical shift (ppm),Intensity (a.u.),chemical shift (ppm),Intensity (a.u.),chemical shift (ppm),Intensity (a.u.),chemical shift (ppm),Intensity (a.u.)
-68.263,3635,-68.6818,-9848.9179,-68.263,-751.97936,-68.29,2928.31902,-68.3305,1590.34372,-68.3392,2754.675,-68.3914,-3192.47,-66.1553,1340.83556
-68.2495,3801.47,-68.6683,-9462.31799,-68.2495,-1130.83543,-68.2765,3047.5453,-68.317,1569.05202,-68.3256,2737.525,-68.3779,-5667.34,-66.1283,2023.86222
-68.236,4164.59,-68.6548,-9014.30959,-68.236,-1498.23746,-68.263,3162.53234,-68.3035,1548.55576,-68.3121,2719.9,-68.3644,407.766,-66.1013,-1702.44444
-68.2225,4586.5,-68.6413,-8508.73276,-68.2225,-1847.68541,-68.2495,3271.33013,-68.29,1528.40494,-68.2986,2701.95,-68.3509,4803.84,-66.0742,-4268.49778
-68.2089,5049.03,-68.6278,-7953.26757,-68.2089,-2172.3164,-68.236,3372.28862,-68.2765,1507.94958,-68.2851,2683.85,-68.3373,-8703.34,-66.0472,-3331.77778
-68.1954,5570.72,-68.6143,-7350.47409,-68.1954,-2466.35641,-68.2225,3463.9078,-68.263,1486.78967,-68.2716,2665.775,-68.3238,-7328.81,-66.0202,-1542.80444
-68.1819,5997.59,-68.6008,-6706.75238,-68.1819,-2725.44221,-68.2089,3544.68455,-68.2495,1464.02522,-68.2581,2647.85,-68.3103,-10849.5,-65.9932,-529.22222
-68.1684,5992.97,-68.5872,-6027.53664,-68.1684,-2943.57378,-68.1954,3613.22508,-68.236,1439.05622,-68.2446,2630.325,-68.2968,-10260.1,-65.9661,250.05556
-68.1549,5349.69,-68.5737,-5321.15891,-68.1549,-3117.75106,-68.1819,3668.42619,-68.2225,1410.88268,-68.2311,2613.35,-68.2833,-2330.62,-65.9391,-195.11111
-68.1414,4232.59,-68.5602,-4593.05316,-68.1414,-3243.97403,-68.1684,3709.28786,-68.2089,1378.70808,-68.2176,2597.1,-68.2698,605.016,-65.9121,-3127.77778
-68.1279,3019.91,-68.5467,-3848.33945,-68.1279,-3319.74265,-68.1549,3735.11006,-68.1954,1341.42543,-68.204,2581.775,-68.2563,4743.7,-65.8851,-6091.33333
-68.1144,2052.25,-68.5332,-3092.13785,-68.1144,-3343.05686,-68.1414,3745.29275,-68.1819,1298.23824,-68.1905,2567.6,-68.2428,5444.61,-65.8581,-5659.77778
-68.1009,1622.72,-68.5197,-2329.56842,-68.1009,-3312.41664,-68.1279,3739.58592,-68.1684,1248.14652,-68.177,2554.725,-68.2293,3996.53,-65.831,-3036.44444
-68.0873,1784.47,-68.5062,-1565.75123,-68.0873,-3226.96215,-68.1144,3717.73952,-68.1549,1190.30027,-68.1635,2543.4,-68.2157,8906.67,-65.804,-1856.91556
-68.0738,2150.66,-68.4927,-801.96635,-68.0738,-3086.41328,-68.1009,3679.85353,-68.1414,1123.84949,-68.15,2533.825,-68.2022,-4334.36,-65.777,-2170.22222
-68.0603,2328.5,-68.4792,-45.89384,-68.0603,-2891.40985,-68.0873,3626.27554,-68.1279,1048.19418,-68.1365,2526.175,-68.1887,-7085.8,-65.75,-1945
-68.0468,2416.97,-68.4656,704.70996,-68.0468,-2642.45183,-68.0738,3557.26035,-68.1144,962.58435,-68.123,2520.725,-68.1752,-4176.66,-65.7229,-2333.88889
-68.0333,2665.63,-68.4521,1442.79728,-68.0333,-2341.03918,-68.0603,3473.50547,-68.1009,866.71999,-68.1095,2517.675,-68.1617,-3435.39,-65.6959,-5144.17778
-68.0198,3116.5,-68.4386,2168.05203,-68.0198,-1988.67186,-68.0468,3375.76088,-68.0873,760.35429,-68.096,2517.225,-68.1482,-5019.62,-65.6689,-6996.88889
-68.0063,3613.84,-68.4251,2877.91413,-68.0063,-1587.34983,-68.0333,3265.02655,-68.0738,643.38086,-68.0825,2519.65,-68.1347,7575.86,-65.6419,-3212.30667
-67.9928,4013.72,-68.4116,3573.66353,-67.9928,-1140.07304,-68.0198,3142.25245,-68.0603,516.15291,-68.0689,2525.1,-68.1212,463.625,-65.6149,3405.11111
-67.9793,4308.53,-68.3981,4250.18015,-67.9793,-649.34147,-68.0063,3008.63853,-68.0468,379.02045,-68.0554,2533.875,-68.1077,2559.83,-65.5878,5102.93333
-67.9657,4352.66,-68.3846,4907.46393,-67.9657,-118.7983,-67.9928,2865.38479,-68.0333,232.78347,-68.0419,2546.1,-68.0941,6271.44,-65.5608,530.44444
-67.9522,3896.81,-68.3711,5544.23481,-67.9522,447.84263,-67.9793,2713.79117,-68.0198,78.34198,-68.0284,2562.025,-68.0806,9029.53,-65.5338,-3705.86222
-67.9387,3073.44,-68.3576,6156.65271,-67.9387,1046.93847,-67.9657,2555.20598,-68.0063,-83.10402,-68.0149,2581.75,-68.0671,9288.14,-65.5068,-3479.55556
-67.9252,2277.97,-68.344,6746.95911,-67.9252,1673.48926,-67.9522,2390.93262,-67.9928,-250.00452,-68.0014,2605.45,-68.0536,15509.8,-65.4798,-1878.22222
-67.9117,1749.03,-68.3305,7310.67062,-67.9117,2322.49504,-67.9387,2222.3693,-67.9793,-420.80954,-67.9879,2633.15,-68.0401,13451.3,-65.4527,-2046.52889
-67.8982,1625.72,-68.317,7844.90895,-67.8982,2989.95583,-67.9252,2050.816,-67.9657,-593.56618,-67.9744,2664.95,-68.0266,7698.7,-65.4257,-2374.97333
-67.8847,1768.28,-68.3035,8349.67405,-67.8847,3669.8717,-67.9117,1877.82268,-67.9522,-766.38023,-67.9609,2700.775,-68.0131,6750.27,-65.3987,-1327.41778
-67.8712,1802.87,-68.29,8819.84583,-67.8712,4356.24266,-67.8982,1704.38932,-67.9387,-937.04878,-67.9473,2740.6,-67.9996,15377.2,-65.3717,-850.05778
-67.8577,1478.69,-68.2765,9255.42424,-67.8577,5044.06877,-67.8847,1532.01588,-67.9252,-1103.47183,-67.9338,2784.325,-67.9861,22111.7,-65.3446,-2009.77778
-67.8441,849.344,-68.263,9652.56921,-67.8441,5727.70383,-67.8712,1361.70233,-67.9117,-1263.39937,-67.9203,2831.65,-67.9726,2952.69,-65.3176,-2463.05333
-67.8306,123.156,-68.2495,10011.28067,-67.8306,6400.44001,-67.8577,1194.69864,-67.8982,-1414.68141,-67.9068,2882.4,-67.959,1354.34,-65.2906,-1007.75111
-67.8171,-466.063,-68.236,10328.99856,-67.8171,7056.13145,-67.8441,1032.05376,-67.8847,-1555.11794,-67.8933,2936.175,-67.9455,2995.03,-65.2636,47.52756
-67.8036,-651.812,-68.2225,10603.16281,-67.8036,7689.27819,-67.8306,874.46978,-67.8712,-1682.90896,-67.8798,2992.6,-67.932,3880.92,-65.2366,-660.83556
-67.7901,-229.281,-68.2089,10833.45241,-67.7901,8293.88026,-67.8171,723.09557,-67.8577,-1796.10447,-67.8663,3051.25,-67.9185,1169.13,-65.2095,-1444.36
-67.7766,736.594,-68.1954,11019.22892,-67.7766,8864.43772,-67.8036,578.5311,-67.8441,-1893.20189,-67.8528,3111.575,-67.905,3559.11,-65.1825,-1853.33333
-67.7631,1771.84,-68.1819,11158.89159,-67.7631,9396.45059,-67.7901,441.52635,-67.8306,-1972.95641,-67.8393,3173.025,-67.8915,-2912.78,-65.1555,-3867.41778
-67.7496,2483.56,-68.1684,11255.00036,-67.7496,9884.91892,-67.7766,312.53127,-67.8171,-2034.16541,-67.8257,3235,-67.878,2304.52,-65.1285,-6636.04444
-67.7361,2859.34,-68.1549,11307.55515,-67.7361,10325.84275,-67.7631,192.09584,-67.8036,-2076.42889,-67.8122,3296.9,-67.8645,1475.34,-65.1015,-5713.15556
-67.7226,3131.97,-68.1414,11319.1159,-67.7226,10714.72211,-67.7496,80.57004,-67.7901,-2099.19684,-67.7987,3358.075,-67.851,7387.8,-65.0744,-433.41644
-67.709,3583.22,-68.1279,11292.24254,-67.709,11050.40751,-67.7361,-21.79618,-67.7766,-2102.51928,-67.7852,3417.9,-67.8374,1824.3,-65.0474,3582.30667
-67.6955,4220.56,-68.1144,11230.77501,-67.6955,11329.19773,-67.7226,-114.80283,-67.7631,-2086.79619,-67.7717,3475.8,-67.8239,340.656,-65.0204,2687.94222
-67.682,4853.38,-68.1009,11137.27323,-67.682,11549.94361,-67.709,-198.40027,-67.7496,-2052.62757,-67.7582,3531.125,-67.8104,9561.36,-64.9934,374.44444
-67.6685,5357.72,-68.0873,11016.53394,-67.6685,11712.64517,-67.6955,-272.58783,-67.7361,-2001.21342,-67.7447,3583.4,-67.7969,5583.08,-64.9663,324.24978
-67.655,5588.53,-68.0738,10873.04323,-67.655,11816.30247,-67.682,-337.61591,-67.7226,-1933.80375,-67.7312,3632.075,-67.7834,1328.81,-64.9393,171.472
-67.6415,5393.25,-68.0603,10712.87808,-67.6415,11862.91554,-67.6685,-393.58456,-67.709,-1852.09629,-67.7177,3676.725,-67.7699,8607.75,-64.9123,-2806.86222
-67.628,4754.06,-68.0468,10541.15842,-67.628,11852.48442,-67.655,-440.6938,-67.6955,-1758.04558,-67.7041,3717.05,-67.7564,-8706.22,-64.8853,-5247.6
-67.6145,3985.62,-68.0333,10360.44418,-67.6145,11788.50914,-67.6415,-479.44367,-67.682,-1653.74934,-67.6906,3752.7,-67.7429,-1250.09,-64.8583,-3115.88889
-67.601,3571.56,-68.0198,10180.9753,-67.601,11672.48976,-67.628,-510.23418,-67.6685,-1541.40755,-67.6771,3783.525,-67.7294,-4089.72,-64.8312,750.22222
-67.5874,3631.56,-68.0063,10004.03172,-67.5874,11507.77382,-67.6145,-533.61538,-67.655,-1423.52023,-67.6636,3809.4,-67.7158,3387.61,-64.8042,1027.94222
-67.5739,3933.94,-67.9928,9837.29336,-67.5739,11297.666,-67.601,-550.08729,-67.6415,-1302.48736,-67.6501,3830.325,-67.7023,-6112.73,-64.7772,-1519.97333
-67.5604,4285.06,-67.9793,9684.60016,-67.5604,11045.51419,-67.5874,-560.24963,-67.628,-1180.90895,-67.6366,3846.325,-67.6888,-6983.53,-64.7502,-2428.33333
-67.5469,4802.09,-67.9657,9553.30652,-67.5469,10755.31843,-67.5739,-564.90299,-67.6145,-1061.13499,-67.6231,3857.525,-67.6753,4357.47,-64.7231,-1711.30667
-67.5334,5627.5,-67.9522,9442.78318,-67.5334,10431.07875,-67.5604,-564.74715,-67.601,-945.46549,-67.6096,3864.2,-67.6618,-5212.27,-64.6961,-2789.33333
-67.5199,6377.22,-67.9387,9359.10479,-67.5199,10076.2952,-67.5469,-560.53215,-67.5874,-836.14849,-67.5961,3866.625,-67.6483,11320.7,-64.6691,-5149.68889
-67.5064,6452.22,-67.9252,9304.8313,-67.5064,9694.96781,-67.5334,-553.00801,-67.5739,-735.33791,-67.5826,3865.125,-67.6348,-3958.03,-64.6421,-5058.84444
-67.4929,5987.66,-67.9117,9282.52263,-67.4929,9290.59662,-67.5199,-543.02476,-67.5604,-644.58179,-67.569,3860.1,-67.6213,4827.87,-64.6151,-2674.02667
-67.4794,5536.19,-67.8982,9292.17872,-67.4794,8866.68168,-67.5064,-531.33244,-67.5469,-565.58011,-67.5555,3852,-67.6078,573.609,-64.588,-1774.64
-67.4658,5225.62,-67.8847,9337.6395,-67.4658,8426.0676,-67.4929,-518.83107,-67.5334,-499.53287,-67.542,3841.3,-67.5942,-6185.03,-64.561,-2719.13778
-67.4523,4906.47,-67.8712,9418.90491,-67.4523,7972.06493,-67.4794,-506.27069,-67.5199,-447.24007,-67.5285,3828.475,-67.5807,-12648.9,-64.534,-2146.24889
-67.4388,4541.47,-67.8577,9534.69487,-67.4388,7507.01862,-67.4658,-494.35041,-67.5064,-409.35171,-67.515,3814.025,-67.5672,2100.23,-64.507,57.83333
-67.4253,4188.19,-67.8441,9684.68145,-67.4253,7033.42871,-67.4523,-484.02202,-67.4929,-385.86779,-67.5015,3798.425,-67.5537,3741.8,-64.48,-88.55556
-67.4118,3847.75,-67.8306,9865.68007,-67.4118,6554.29524,-67.4388,-475.83471,-67.4794,-376.9383,-67.488,3782.175,-67.5402,19836.4,-64.4529,-3449.72444
-67.3983,3506.81,-67.8171,10077.36304,-67.3983,6071.61825,-67.4253,-470.48851,-67.4658,-381.7116,-67.4745,3765.725,-67.5267,18530.4,-64.4259,-5666.53333
-67.3848,3051.06,-67.8036,10317.17031,-67.3848,5587.89777,-67.4118,-468.63344,-67.4523,-399.49101,-67.461,3749.5,-67.5132,1190.36,-64.3989,-4094.38667
-67.3713,2487.19,-67.7901,10581.2618,-67.3713,5104.63385,-67.3983,-470.71954,-67.4388,-429.12485,-67.4474,3733.85,-67.4997,8513.92,-64.3719,-1639.49778
-67.3578,2174.59,-67.7766,10868.35745,-67.3578,4624.32653,-67.3848,-477.39684,-67.4253,-469.11312,-67.4339,3719.175,-67.4862,-3415.78,-64.3448,-1449.64
-67.3442,2282.94,-67.7631,11174.61719,-67.3442,4150.31752,-67.3713,-488.91536,-67.4118,-517.70581,-67.4204,3705.7,-67.4727,-3228.67,-64.3178,-2287.36
-67.3307,2541.81,-67.7496,11493.64096,-67.3307,3683.42319,-67.3578,-505.66514,-67.3983,-572.95293,-67.4069,3693.675,-67.4591,-2210.64,-64.2908,-1712.05333
-67.3172,2711.16,-67.7361,11824.14868,-67.3172,3227.48556,-67.3442,-527.87971,-67.3848,-632.80447,-67.3934,3683.3,-67.4456,15657.7,-64.2638,-202.44444
-67.3037,2690.87,-67.7226,12159.7403,-67.3037,2784.00469,-67.3307,-555.86203,-67.3713,-695.06043,-67.3799,3674.625,-67.4321,15984.4,-64.2368,434.58311
-67.2902,2480.62,-67.709,12501.3652,-67.2902,2356.98061,-67.3172,-589.6157,-67.3578,-757.4208,-67.3664,3667.725,-67.4186,10904.7,-64.2097,26.97222
-67.2767,2154.22,-67.6955,12839.44413,-67.2767,1948.91336,-67.3037,-629.23075,-67.3442,-817.53424,-67.3529,3662.55,-67.4051,8366.22,-64.1827,-645.13778
-67.2632,1683.31,-67.682,13172.36675,-67.2632,1562.30298,-67.2902,-674.56221,-67.3307,-873.25348,-67.3394,3659.075,-67.3916,8665.08,-64.1557,-1367.97333
-67.2497,973.281,-67.6685,13496.29299,-67.2497,1200.64951,-67.2767,-725.54011,-67.3172,-922.42713,-67.3258,3657.1,-67.3781,10932.7,-64.1287,-2012.22222
-67.2362,192.25,-67.655,13807.38279,-67.2362,866.95299,-67.2632,-782.03948,-67.3037,-963.1552,-67.3123,3656.475,-67.3646,20157.7,-64.1016,-2404.13778
-67.2227,-227.219,-67.6415,14104.35609,-67.2227,564.21346,-67.2497,-843.71535,-67.2902,-993.53767,-67.2988,3656.9,-67.3511,4233.91,-64.0746,-3098.33333
-67.2091,-78.4375,-67.628,14380.81281,-67.2091,294.76944,-67.2362,-910.22775,-67.2767,-1012.22454,-67.2853,3658.15,-67.3375,-3389.97,-64.0476,-4189.11111
-67.1956,425.031,-67.6145,14635.47288,-67.1956,60.44368,-67.2227,-981.2667,-67.2632,-1017.91583,-67.2718,3659.825,-67.324,-9950.14,-64.0206,-3866.91556
-67.1821,1031.81,-67.601,14867.05625,-67.1821,-136.42497,-67.2091,-1056.24011,-67.2497,-1009.66151,-67.2583,3661.6,-67.3105,-2333.42,-63.9936,-1228.05333
-67.1686,1706.13,-67.5874,15073.94986,-67.1686,-294.83647,-67.1956,-1134.79222,-67.2362,-986.8616,-67.2448,3663.075,-67.297,-1088.89,-63.9665,331.58311
-67.1551,2439.66,-67.5739,15251.69934,-67.1551,-413.2908,-67.1821,-1216.30598,-67.2227,-949.51608,-67.2313,3663.85,-67.2835,-1712.58,-63.9395,-3051.39111
-67.1416,3068.75,-67.5604,15398.69191,-67.1416,-492.2879,-67.1686,-1300.12142,-67.2091,-897.42393,-67.2178,3663.525,-67.27,5469.47,-63.9125,-8710.04444
-67.1281,3442.78,-67.5469,15516.2075,-67.1281,-531.32773,-67.1551,-1385.67857,-67.1956,-831.28724,-67.2042,3661.675,-67.2565,-3433.83,-63.8855,-9553.06667
-67.1146,3588.09,-67.5334,15604.24605,-67.1146,-532.91026,-67.1416,-1472.16247,-67.1821,-751.80495,-67.1907,3657.975,-67.243,5414.42,-63.8585,-3951.86222
-67.1011,3753.19,-67.5199,15660.24749,-67.1011,-498.03546,-67.1281,-1558.85813,-67.1686,-660.27704,-67.1772,3652.025,-67.2295,-3959.62,-63.8314,1983.64
-67.0875,4177.03,-67.5064,15684.21175,-67.0875,-429.36763,-67.1146,-1645.0806,-67.1551,-557.75352,-67.1637,3643.475,-67.2159,63.3907,-63.8044,3507.55556
-67.074,4703.94,-67.4929,15676.13878,-67.074,-330.07834,-67.1011,-1729.8849,-67.1416,-446.03439,-67.1502,3632.125,-67.2024,3152.39,-63.7774,2711.77778
-67.0605,5104.34,-67.4794,15636.02849,-67.0605,-204.33159,-67.0875,-1812.41338,-67.1281,-326.86965,-67.1367,3617.675,-67.1889,3657.31,-63.7504,2389.11111
-67.047,5453.41,-67.4658,15564.82537,-67.047,-56.62734,-67.074,-1891.98137,-67.1146,-202.10929,-67.1232,3600.025,-67.1754,-4106.05,-63.7233,717.94222
-67.0335,5765.59,-67.4523,15460.63999,-67.0335,109.03445,-67.0605,-1967.57629,-67.1011,-73.80331,-67.1097,3579,-67.1619,-801.172,-63.6963,-3538.08444
-67.02,5881.84,-67.4388,15326.9771,-67.02,287.15381,-67.047,-2038.34817,-67.0875,56.14902,-67.0962,3554.65,-67.1484,4765.83,-63.6693,-5951.82222
-67.0065,5854.69,-67.4253,15161.27663,-67.0065,472.73079,-67.0335,-2103.33203,-67.074,185.59621,-67.0827,3527,-67.1349,3028.03,-63.6423,-2423.05333
-66.993,5957.09,-67.4118,14964.81852,-66.993,660.26543,-67.02,-2161.7779,-67.0605,312.73902,-67.0691,3496.15,-67.1214,1063.14,-63.6153,3350.11111
-66.9795,6346.56,-67.3983,14738.8827,-66.9795,845.25776,-67.0065,-2212.68082,-67.047,435.82746,-67.0556,3462.35,-67.1079,7879.2,-63.5882,4412.38667
-66.9659,6891.97,-67.3848,14484.7491,-66.9659,1022.54063,-66.993,-2255.33081,-67.0335,553.31153,-67.0421,3425.825,-67.0943,-4472.22,-63.5612,373.41644
-66.9524,7369.81,-67.3713,14199.85766,-66.9524,1187.94816,-66.9795,-2288.81291,-67.02,663.79122,-67.0286,3386.925,-67.0808,-9404.59,-63.5342,-2964.72
-66.9389,7661.28,-67.3578,13886.76832,-66.9389,1337.3135,-66.9659,-2312.39392,-67.0065,766.11655,-67.0151,3346.1,-67.0673,-991.891,-63.5072,-2437.64
-66.9254,7876.81,-67.3442,13547.70302,-66.9254,1467.63669,-66.9524,-2325.48526,-66.993,859.38751,-67.0016,3303.725,-67.0538,3851.72,-63.4802,-527.22222
-66.9119,8368.69,-67.3307,13180.77737,-66.9119,1576.41777,-66.9389,-2327.3488,-66.9795,943.1541,-66.9881,3260.375,-67.0403,4535.05,-63.4531,7.66667
-66.8984,9332.13,-67.3172,12786.93361,-66.8984,1662.15678,-66.9254,-2317.51956,-66.9659,1017.11678,-66.9746,3216.525,-67.0268,-1983.44,-63.4261,-480.72444
-66.8849,10491.3,-67.3037,12367.45168,-66.8849,1724.35376,-66.9119,-2295.52758,-66.9524,1081.12462,-66.9611,3172.725,-67.0133,-5131,-63.3991,-955.13778
-66.8714,11310.7,-67.2902,11924.8915,-66.8714,1763.00875,-66.8984,-2261.02789,-66.9389,1135.5781,-66.9475,3129.55,-66.9998,-3739.28,-63.3721,-1516.55556
-66.8579,11460.9,-67.2767,11459.25301,-66.8579,1779.12179,-66.8849,-2213.80051,-66.9254,1180.77722,-66.934,3087.525,-66.9863,5308.8,-63.345,-2078.41778
-66.8443,10975.8,-67.2632,10974.37615,-66.8443,1775.52291,-66.8714,-2153.75048,-66.9119,1217.52199,-66.9205,3047.175,-66.9728,-4028.81,-63.318,-2146.05778
-66.8308,10009.6,-67.2497,10471.54084,-66.8308,1754.05185,-66.8579,-2080.82283,-66.8984,1246.76241,-66.907,3009,-66.9592,4244.84,-63.291,-2219.97333
-66.8173,8749.62,-67.2362,9952.02703,-66.8173,1719.03896,-66.8443,-1995.23385,-66.8849,1269.44847,-66.8935,2973.45,-66.9457,-4054.16,-63.264,-3031.64
-66.8038,7460.19,-67.2227,9419.67463,-66.8038,1674.48427,-66.8308,-1897.22599,-66.8714,1286.73018,-66.88,2940.925,-66.9322,2925.66,-63.237,-3687.24889
-66.7903,6422.22,-67.2091,8879.26278,-66.7903,1625.88783,-66.8173,-1787.21059,-66.8579,1299.80755,-66.8665,2911.8,-66.9187,6432.97,-63.2099,-2940.91556
-66.7768,5805.16,-67.1956,8331.47275,-66.7768,1577.74967,-66.8038,-1665.7827,-66.8443,1310.03073,-66.853,2886.3,-66.9052,13230.4,-63.1829,-1605.38667
-66.7633,5648.19,-67.1821,7781.08394,-66.7633,1536.06984,-66.7903,-1533.47233,-66.8308,1318.39937,-66.8395,2864.625,-66.8917,8378.73,-63.1559,-1209.22222
-66.7498,5946.34,-67.1686,7231.93629,-66.7498,1506.84836,-66.7768,-1391.05953,-66.8173,1326.16368,-66.8259,2846.925,-66.8782,-1678.72,-63.1289,-1319.49778
-66.7363,6750.63,-67.1551,6689.14973,-66.7363,1495.08529,-66.7633,-1239.57431,-66.8038,1334.52364,-66.8124,2833.225,-66.8647,10298.5,-63.1018,-971.52889
-66.7228,7985.53,-67.1416,6154.00419,-66.7228,1506.78066,-66.7498,-1079.96171,-66.7903,1344.32926,-66.7989,2823.5,-66.8512,1150.69,-63.0748,-1336.11111
-66.7092,9220.09,-67.1281,5634.17961,-66.7092,1547.76142,-66.7363,-913.27676,-66.7768,1356.58055,-66.7854,2817.675,-66.8376,-7307.64,-63.0478,-3500.28
-66.6957,9963.25,-67.1146,5130.95592,-66.6957,1621.37348,-66.7228,-740.7095,-66.7633,1371.82751,-66.7719,2815.6,-66.8241,1943.7,-63.0208,-4957.64444
-66.6822,10169.5,-67.1011,4650.73306,-66.6822,1731.94409,-66.7092,-563.48566,-66.7498,1390.67013,-66.7584,2817.025,-66.8106,6589.61,-62.9938,-2543.41778
-66.6687,10250.4,-67.0875,4197.00753,-66.6687,1883.47331,-66.6957,-383.05879,-66.7363,1413.60843,-66.7449,2821.7,-66.7971,10001,-62.9667,1920.39111
-66.6552,10498.7,-67.074,3770.46581,-66.6552,2077.46116,-66.6822,-200.68969,-66.7228,1440.74239,-66.7314,2829.325,-66.7836,13266.7,-62.9397,3496.77778
-66.6417,10809.1,-67.0605,3375.88473,-66.6417,2316.90769,-66.6687,-17.71339,-66.7092,1472.22186,-66.7179,2839.6,-66.7701,15138.1,-62.9127,1396.41778
-66.6282,10972.4,-67.047,3015.8242,-66.6282,2601.31294,-66.6552,164.34008,-66.6957,1507.84714,-66.7043,2852.15,-66.7566,2855.61,-62.8857,-456.52889
-66.6147,10936.9,-67.0335,2690.28416,-66.6147,2931.17694,-66.6417,344.30068,-66.6822,1547.6181,-66.6908,2866.625,-66.7431,-230.891,-62.8587,-356.44444
-66.6012,10828.6,-67.02,2403.10454,-66.6012,3304.49973,-66.6282,520.61839,-66.6687,1590.98474,-66.6773,2882.7,-66.7296,6188.03,-62.8316,-1051.86222
-66.5876,10722.1,-67.0065,2154.28528,-66.5876,3720.60552,-66.6147,692.14318,-66.6552,1637.69706,-66.6638,2900.05,-66.716,10131.4,-62.8046,-3854.36
-66.5741,10509.7,-66.993,1942.5463,-66.5741,4174.84571,-66.6012,857.72502,-66.6417,1687.10506,-66.6503,2918.375,-66.7025,5849.72,-62.7776,-5826.04444
-66.5606,10245.7,-66.9795,1767.88756,-66.5606,4664.04482,-66.5876,1016.16863,-66.6282,1738.75875,-66.6368,2937.45,-66.689,9960.27,-62.7506,-5178.22222
-66.5471,10115.9,-66.9659,1629.9629,-66.5471,5183.70288,-66.5741,1166.41452,-66.6147,1791.90812,-66.6233,2957.025,-66.6755,14355.3,-62.7235,-4655.02222
-66.5336,10028.6,-66.9524,1525.6241,-66.5336,5729.31993,-66.5606,1307.66737,-66.6012,1846.10318,-66.6098,2976.975,-66.662,16841.2,-62.6965,-6359.95556
-66.5201,9485.59,-66.9389,1454.52533,-66.5201,6294.39601,-66.5471,1439.17715,-66.5876,1900.54348,-66.5963,2997.225,-66.6485,1904.31,-62.6695,-7397.82222
-66.5066,8100.59,-66.9254,1410.26651,-66.5066,6873.93115,-66.5336,1560.39382,-66.5741,1954.57989,-66.5828,3017.7,-66.635,3153.3,-62.6425,-4612.17778
-66.4931,6139.31,-66.9119,1394.12758,-66.4931,7461.42541,-66.5201,1671.06736,-66.5606,2007.562,-66.5692,3038.45,-66.6215,-6080.5,-62.6155,-437.08311
-66.4796,4260.47,-66.8984,1399.70848,-66.4796,8050.37881,-66.5066,1770.89773,-66.5471,2058.8898,-66.5557,3059.575,-66.608,-4109.55,-62.5884,376.08311
-66.466,2978.44,-66.8849,1424.44913,-66.466,8635.61283,-66.4931,1859.8349,-66.5336,2107.96331,-66.5422,3081.2,-66.5944,9083.89,-62.5614,-2157.94667
-66.4525,2477.22,-66.8714,1464.50947,-66.4525,9209.98434,-66.4796,1938.22886,-66.5201,2154.18251,-66.5287,3103.575,-66.5809,14436.1,-62.5344,-3733.05333
-66.439,2617.28,-66.8579,1517.32944,-66.439,9768.31512,-66.466,2006.38477,-66.5066,2197.04741,-66.5152,3126.95,-66.5674,999.172,-62.5074,-2267.64
-66.4255,2999.38,-66.8443,1580.00021,-66.4255,10305.6052,-66.4525,2064.84223,-66.4931,2236.20802,-66.5017,3151.6,-66.5539,17132.1,-62.4804,-48.74978
-66.412,3216.22,-66.8308,1646.81892,-66.412,10816.35463,-66.439,2114.40638,-66.4796,2270.96434,-66.4882,3177.9,-66.5404,13442.6,-62.4533,396.44444
-66.3985,3071.37,-66.8173,1717.43705,-66.3985,11296.56344,-66.4255,2156.02717,-66.466,2301.21562,-66.4747,3206.225,-66.5269,5141.55,-62.4263,-724.52889
-66.385,2620.34,-66.8038,1790.57454,-66.385,11742.73168,-66.412,2190.7046,-66.4525,2326.31332,-66.4612,3236.925,-66.5134,3946.94,-62.3993,-1958.30667
-66.3715,2076.34,-66.7903,1862.39132,-66.3715,12151.85937,-66.3985,2219.63861,-66.439,2346.10673,-66.4476,3270.375,-66.4999,-1569.81,-62.3723,-2591
-66.358,1547.44,-66.7768,1934.16732,-66.358,12521.44657,-66.385,2244.07919,-66.4255,2360.24585,-66.4341,3306.975,-66.4864,14581.2,-62.3452,-2631.55556
-66.3444,908.812,-66.7633,2004.62248,-66.3444,12849.31202,-66.3715,2265.4263,-66.412,2368.33069,-66.4206,3347.075,-66.4728,14439.9,-62.3182,-2451.13778
-66.3309,229.531,-66.7498,2073.75672,-66.3309,13134.31803,-66.358,2285.02992,-66.3985,2370.26125,-66.4071,3390.975,-66.4593,15545.2,-62.2912,-2692.55556
